time,open,high,low,close,tick_volume,real_volume,spread
2022.01.03 00:00:00,1.70882000,1.71102000,1.70787000,1.70940000,1011,0,89
2022.01.03 01:00:00,1.70940000,1.71171000,1.70841000,1.71164000,1133,0,15
2022.01.03 02:00:00,1.71159000,1.71159000,1.71033000,1.71036000,1324,0,0
2022.01.03 03:00:00,1.71035000,1.71191000,1.71023000,1.71158000,1908,0,10
2022.01.03 04:00:00,1.71157000,1.71183000,1.71078000,1.71138000,1343,0,9
2022.01.03 05:00:00,1.71138000,1.71224000,1.71106000,1.71147000,1063,0,11
2022.01.03 06:00:00,1.71147000,1.71163000,1.71098000,1.71103000,770,0,12
2022.01.03 07:00:00,1.71103000,1.71191000,1.71100000,1.71151000,661,0,11
2022.01.03 08:00:00,1.71151000,1.71304000,1.71124000,1.71217000,966,0,7
2022.01.03 09:00:00,1.71217000,1.71295000,1.71151000,1.71185000,1560,0,6
2022.01.03 10:00:00,1.71185000,1.71368000,1.71105000,1.71350000,2607,0,2
2022.01.03 11:00:00,1.71353000,1.71445000,1.71281000,1.71393000,2266,0,8
2022.01.03 12:00:00,1.71394000,1.71447000,1.71274000,1.71322000,2025,0,11
2022.01.03 13:00:00,1.71328000,1.71446000,1.71309000,1.71346000,1739,0,6
2022.01.03 14:00:00,1.71346000,1.71385000,1.71224000,1.71268000,1957,0,3
2022.01.03 15:00:00,1.71268000,1.71552000,1.71250000,1.71498000,4099,0,4
2022.01.03 16:00:00,1.71497000,1.71855000,1.71468000,1.71471000,5444,0,2
2022.01.03 17:00:00,1.71474000,1.71830000,1.71405000,1.71744000,6704,0,2
2022.01.03 18:00:00,1.71744000,1.71818000,1.71491000,1.71774000,4664,0,3
2022.01.03 19:00:00,1.71774000,1.71916000,1.71770000,1.71826000,2507,0,0
2022.01.03 20:00:00,1.71824000,1.71888000,1.71771000,1.71771000,2229,0,6
2022.01.03 21:00:00,1.71771000,1.71973000,1.71771000,1.71881000,3302,0,5
2022.01.03 22:00:00,1.71881000,1.71968000,1.71799000,1.71878000,2599,0,3
2022.01.03 23:00:00,1.71878000,1.71883000,1.71743000,1.71744000,1447,0,14
2022.01.04 00:00:00,1.71661000,1.71843000,1.71573000,1.71778000,1722,0,111
2022.01.04 01:00:00,1.71778000,1.71910000,1.71735000,1.71908000,925,0,22
2022.01.04 02:00:00,1.71908000,1.71944000,1.71771000,1.71791000,1055,0,6
2022.01.04 03:00:00,1.71786000,1.71931000,1.71717000,1.71908000,1256,0,7
2022.01.04 04:00:00,1.71906000,1.71920000,1.71707000,1.71750000,1147,0,2
2022.01.04 05:00:00,1.71750000,1.71775000,1.71580000,1.71586000,990,0,10
2022.01.04 06:00:00,1.71587000,1.71600000,1.71471000,1.71472000,998,0,8
2022.01.04 07:00:00,1.71472000,1.71506000,1.71341000,1.71358000,906,0,11
2022.01.04 08:00:00,1.71358000,1.71444000,1.71358000,1.71431000,1105,0,10
2022.01.04 09:00:00,1.71430000,1.71692000,1.71394000,1.71687000,2387,0,9
2022.01.04 10:00:00,1.71687000,1.72044000,1.71668000,1.71957000,3124,0,7
2022.01.04 11:00:00,1.71957000,1.72216000,1.71935000,1.72210000,3584,0,2
2022.01.04 12:00:00,1.72202000,1.72220000,1.72001000,1.72102000,3609,0,1
2022.01.04 13:00:00,1.72105000,1.72118000,1.71910000,1.72081000,4400,0,2
2022.01.04 14:00:00,1.72080000,1.72139000,1.71932000,1.72054000,4449,0,5
2022.01.04 15:00:00,1.72054000,1.72089000,1.71874000,1.72018000,4170,0,4
2022.01.04 16:00:00,1.72018000,1.72102000,1.71783000,1.71810000,5749,0,2
2022.01.04 17:00:00,1.71821000,1.72006000,1.71696000,1.71788000,8205,0,1
2022.01.04 18:00:00,1.71787000,1.72112000,1.71756000,1.71966000,7986,0,1
2022.01.04 19:00:00,1.71966000,1.72026000,1.71800000,1.71805000,3936,0,1
2022.01.04 20:00:00,1.71803000,1.71986000,1.71783000,1.71986000,2827,0,2
2022.01.04 21:00:00,1.71986000,1.72010000,1.71901000,1.71959000,2037,0,5
2022.01.04 22:00:00,1.71959000,1.71992000,1.71863000,1.71965000,1918,0,4
2022.01.04 23:00:00,1.71965000,1.71972000,1.71819000,1.71895000,1907,0,13
2022.01.05 00:00:00,1.71833000,1.71922000,1.71657000,1.71758000,690,0,89
2022.01.05 01:00:00,1.71757000,1.71898000,1.71757000,1.71883000,902,0,18
2022.01.05 02:00:00,1.71883000,1.71919000,1.71817000,1.71874000,1006,0,2
2022.01.05 03:00:00,1.71874000,1.72089000,1.71855000,1.72075000,1210,0,2
2022.01.05 04:00:00,1.72077000,1.72077000,1.72011000,1.72022000,877,0,6
2022.01.05 05:00:00,1.72021000,1.72072000,1.72006000,1.72036000,759,0,8
2022.01.05 06:00:00,1.72036000,1.72036000,1.71961000,1.71965000,618,0,6
2022.01.05 07:00:00,1.71965000,1.72129000,1.71943000,1.72126000,1161,0,5
2022.01.05 08:00:00,1.72126000,1.72138000,1.71979000,1.72044000,805,0,7
2022.01.05 09:00:00,1.72047000,1.72119000,1.71948000,1.72086000,2077,0,3
2022.01.05 10:00:00,1.72085000,1.72291000,1.72068000,1.72239000,2954,0,0
2022.01.05 11:00:00,1.72244000,1.72292000,1.72016000,1.72021000,3176,0,4
2022.01.05 12:00:00,1.72021000,1.72198000,1.71989000,1.72116000,3000,0,6
2022.01.05 13:00:00,1.72116000,1.72383000,1.72092000,1.72264000,3036,0,4
2022.01.05 14:00:00,1.72266000,1.72436000,1.72208000,1.72366000,3377,0,3
2022.01.05 15:00:00,1.72367000,1.72385000,1.72140000,1.72168000,6382,0,1
2022.01.05 16:00:00,1.72168000,1.72374000,1.72067000,1.72075000,5445,0,0
2022.01.05 17:00:00,1.72075000,1.72399000,1.72058000,1.72290000,6568,0,0
2022.01.05 18:00:00,1.72283000,1.72446000,1.72237000,1.72362000,5249,0,2
2022.01.05 19:00:00,1.72362000,1.72701000,1.72305000,1.72685000,3598,0,1
2022.01.05 20:00:00,1.72684000,1.72708000,1.72542000,1.72554000,2905,0,1
2022.01.05 21:00:00,1.72553000,1.73009000,1.72545000,1.72963000,8866,0,5
2022.01.05 22:00:00,1.72963000,1.73011000,1.72888000,1.72963000,5527,0,6
2022.01.05 23:00:00,1.72962000,1.72976000,1.72830000,1.72873000,2120,0,12
2022.01.06 00:00:00,1.72846000,1.72906000,1.72782000,1.72840000,827,0,70
2022.01.06 01:00:00,1.72839000,1.72970000,1.72802000,1.72943000,1243,0,24
2022.01.06 02:00:00,1.72952000,1.72984000,1.72818000,1.72905000,1243,0,4
2022.01.06 03:00:00,1.72905000,1.73009000,1.72895000,1.72994000,1665,0,9
2022.01.06 04:00:00,1.72993000,1.73053000,1.72977000,1.73007000,1500,0,9
2022.01.06 05:00:00,1.73007000,1.73060000,1.72920000,1.73050000,1865,0,9
2022.01.06 06:00:00,1.73050000,1.73066000,1.72949000,1.73027000,1275,0,7
2022.01.06 07:00:00,1.73027000,1.73126000,1.73010000,1.73022000,2046,0,6
2022.01.06 08:00:00,1.73024000,1.73085000,1.72962000,1.72984000,1624,0,8
2022.01.06 09:00:00,1.72985000,1.73069000,1.72751000,1.72845000,3486,0,4
2022.01.06 10:00:00,1.72845000,1.73039000,1.72725000,1.72863000,6057,0,5
2022.01.06 11:00:00,1.72862000,1.72908000,1.72681000,1.72743000,4666,0,4
2022.01.06 12:00:00,1.72743000,1.72769000,1.72587000,1.72700000,4620,0,2
2022.01.06 13:00:00,1.72700000,1.73000000,1.72644000,1.72967000,4321,0,3
2022.01.06 14:00:00,1.72967000,1.73001000,1.72767000,1.72834000,4778,0,6
2022.01.06 15:00:00,1.72833000,1.72969000,1.72569000,1.72752000,5298,0,5
2022.01.06 16:00:00,1.72752000,1.72825000,1.72435000,1.72715000,8593,0,0
2022.01.06 17:00:00,1.72719000,1.72914000,1.72439000,1.72505000,9522,0,5
2022.01.06 18:00:00,1.72505000,1.72634000,1.72220000,1.72292000,7646,0,0
2022.01.06 19:00:00,1.72291000,1.72314000,1.71977000,1.72080000,5400,0,0
2022.01.06 20:00:00,1.72081000,1.72183000,1.72060000,1.72143000,3505,0,1
2022.01.06 21:00:00,1.72140000,1.72275000,1.72137000,1.72170000,3448,0,3
2022.01.06 22:00:00,1.72165000,1.72387000,1.72148000,1.72191000,3817,0,0
2022.01.06 23:00:00,1.72191000,1.72307000,1.72172000,1.72209000,1741,0,18
2022.01.07 00:00:00,1.72209000,1.72209000,1.72086000,1.72140000,711,0,95
2022.01.07 01:00:00,1.72132000,1.72277000,1.72129000,1.72271000,893,0,22
2022.01.07 02:00:00,1.72271000,1.72271000,1.72042000,1.72072000,1082,0,6
2022.01.07 03:00:00,1.72072000,1.72250000,1.72038000,1.72229000,1841,0,7
2022.01.07 04:00:00,1.72230000,1.72328000,1.72222000,1.72232000,1072,0,7
2022.01.07 05:00:00,1.72232000,1.72277000,1.72190000,1.72238000,786,0,8
2022.01.07 06:00:00,1.72238000,1.72256000,1.72148000,1.72173000,692,0,7
2022.01.07 07:00:00,1.72174000,1.72214000,1.72125000,1.72150000,811,0,9
2022.01.07 08:00:00,1.72149000,1.72185000,1.72123000,1.72132000,1062,0,9
2022.01.07 09:00:00,1.72132000,1.72302000,1.72100000,1.72271000,2513,0,6
2022.01.07 10:00:00,1.72271000,1.72399000,1.72197000,1.72354000,3245,0,4
2022.01.07 11:00:00,1.72352000,1.72440000,1.72198000,1.72329000,3382,0,0
2022.01.07 12:00:00,1.72329000,1.72353000,1.72082000,1.72185000,2809,0,3
2022.01.07 13:00:00,1.72185000,1.72386000,1.72184000,1.72346000,1822,0,1
2022.01.07 14:00:00,1.72345000,1.72349000,1.72239000,1.72301000,3036,0,4
2022.01.07 15:00:00,1.72297000,1.72330000,1.71818000,1.72246000,10160,0,2
2022.01.07 16:00:00,1.72245000,1.72420000,1.72012000,1.72062000,9602,0,0
2022.01.07 17:00:00,1.72061000,1.72134000,1.71888000,1.72019000,8038,0,1
2022.01.07 18:00:00,1.72019000,1.72032000,1.71683000,1.71717000,6633,0,4
2022.01.07 19:00:00,1.71716000,1.71866000,1.71709000,1.71744000,3160,0,5
2022.01.07 20:00:00,1.71752000,1.71840000,1.71678000,1.71710000,2315,0,2
2022.01.07 21:00:00,1.71708000,1.71870000,1.71675000,1.71774000,2533,0,1
2022.01.07 22:00:00,1.71770000,1.71870000,1.71722000,1.71851000,2444,0,5
2022.01.07 23:00:00,1.71854000,1.71938000,1.71782000,1.71838000,1728,0,16
2022.01.10 00:00:00,1.71422000,1.71786000,1.71422000,1.71729000,1418,0,89
