time_epoch,time_server,open,high,low,close,tick_volume,spread
1451606400,2016.01.01 00:00,0.68274,0.68324,0.63439,0.66143,1972829,0
1454284800,2016.02.01 00:00,0.66179,0.67405,0.63694,0.65744,2275360,0
1456790400,2016.03.01 00:00,0.65737,0.68068,0.64930,0.66392,2047615,0
1459468800,2016.04.01 00:00,0.66383,0.67867,0.64585,0.66703,1765204,0
1462060800,2016.05.01 00:00,0.66786,0.67400,0.65346,0.67136,1575243,0
1464739200,2016.06.01 00:00,0.67206,0.70116,0.66895,0.69554,1685595,0
1467331200,2016.07.01 00:00,0.69586,0.72258,0.68575,0.69624,1355548,0
1470009600,2016.08.01 00:00,0.69730,0.71498,0.69179,0.71263,1380622,0
1472688000,2016.09.01 00:00,0.71267,0.72482,0.69840,0.70694,1467935,0
1475280000,2016.10.01 00:00,0.70629,0.71842,0.69423,0.70688,987684,0
1477958400,2016.11.01 00:00,0.70688,0.72721,0.69509,0.71974,1373491,0
1480550400,2016.12.01 00:00,0.71842,0.73126,0.69861,0.70280,1164499,0
1483228800,2017.01.01 00:00,0.70437,0.72996,0.70366,0.72249,1418997,0
1485907200,2017.02.01 00:00,0.72266,0.73219,0.71593,0.72293,1130197,0
1488326400,2017.03.01 00:00,0.72304,0.72350,0.69090,0.70021,903310,0
1491004800,2017.04.01 00:00,0.70021,0.70618,0.67926,0.68241,860889,0
1493596800,2017.05.01 00:00,0.68116,0.70092,0.67222,0.68514,1142718,0
1496275200,2017.06.01 00:00,0.68493,0.71389,0.68317,0.70156,845527,52
1498867200,2017.07.01 00:00,0.70172,0.72891,0.69439,0.72579,925674,52
1501545600,2017.08.01 00:00,0.72521,0.72756,0.68593,0.68743,930501,52
1504224000,2017.09.01 00:00,0.68737,0.71427,0.68321,0.69806,980126,0
1506816000,2017.10.01 00:00,0.69823,0.70306,0.67492,0.68270,1144500,0
1509494400,2017.11.01 00:00,0.68272,0.69780,0.67100,0.67134,1163129,0
1512086400,2017.12.01 00:00,0.67138,0.70048,0.67056,0.68832,1069048,0
1514764800,2018.01.01 00:00,0.69017,0.70931,0.67712,0.68525,2172681,1
1517443200,2018.02.01 00:00,0.68525,0.69001,0.67366,0.68050,2012245,1
1519862400,2018.03.01 00:00,0.68050,0.69554,0.67464,0.68915,1496119,1
1522540800,2018.04.01 00:00,0.68879,0.71212,0.68722,0.69684,1423575,1
1525132800,2018.05.01 00:00,0.69684,0.70453,0.67974,0.68946,1829305,1
1527811200,2018.06.01 00:00,0.68923,0.69778,0.67018,0.67092,1450332,1
1530403200,2018.07.01 00:00,0.67174,0.68132,0.66520,0.67417,1496068,1
1533081600,2018.08.01 00:00,0.67507,0.67528,0.64037,0.64108,1369642,30
1535760000,2018.09.01 00:00,0.64146,0.65063,0.63129,0.64915,1282311,30
1538352000,2018.10.01 00:00,0.64754,0.66037,0.63695,0.65674,1660556,30
1541030400,2018.11.01 00:00,0.65682,0.68868,0.65681,0.68695,1448441,30
1543622400,2018.12.01 00:00,0.69086,0.69377,0.65601,0.65954,1262119,30
1546300800,2019.01.01 00:00,0.65870,0.68885,0.63701,0.68780,1470374,30
1548979200,2019.02.01 00:00,0.68777,0.69137,0.67356,0.67938,1313898,30
1551398400,2019.03.01 00:00,0.67917,0.69205,0.67371,0.67690,1472370,13
1554076800,2019.04.01 00:00,0.67820,0.68250,0.67158,0.68027,1195531,30
1556668800,2019.05.01 00:00,0.68022,0.68022,0.65306,0.65350,1314505,30
1559347200,2019.06.01 00:00,0.65299,0.65959,0.64233,0.65555,1384037,30
1561939200,2019.07.01 00:00,0.65555,0.66703,0.65030,0.65205,1170587,30
1564617600,2019.08.01 00:00,0.65210,0.65391,0.61610,0.62420,1776680,30
1567296000,2019.09.01 00:00,0.62275,0.64021,0.61943,0.62493,1153458,30
1569888000,2019.10.01 00:00,0.62500,0.63618,0.61880,0.63261,1370673,30
1572566400,2019.11.01 00:00,0.63261,0.64387,0.62787,0.64149,955442,30
1575158400,2019.12.01 00:00,0.64297,0.65507,0.64099,0.65126,1002095,30
1577836800,2020.01.01 00:00,0.65167,0.65216,0.62221,0.62226,763343,14
1580515200,2020.02.01 00:00,0.62309,0.63287,0.59910,0.60257,822333,14
1583020800,2020.03.01 00:00,0.59678,0.60539,0.52921,0.57246,1810066,26
1585699200,2020.04.01 00:00,0.57084,0.59922,0.56746,0.59136,914183,26
1588291200,2020.05.01 00:00,0.59136,0.60391,0.57513,0.59623,728011,21
1590969600,2020.06.01 00:00,0.59466,0.62962,0.59388,0.61110,936577,21
1593561600,2020.07.01 00:00,0.61107,0.62245,0.60455,0.60544,767948,21
