time,open,high,low,close,tick_volume,real_volume,spread
2022.01.03 00:00:00,1.35256000,1.35306000,1.35215000,1.35246000,144,0,57
2022.01.03 00:30:00,1.35267000,1.35336000,1.35237000,1.35281000,248,0,52
2022.01.03 01:00:00,1.35302000,1.35328000,1.35222000,1.35229000,344,0,13
2022.01.03 01:30:00,1.35229000,1.35237000,1.35194000,1.35206000,188,0,11
2022.01.03 02:00:00,1.35208000,1.35253000,1.35202000,1.35233000,306,0,2
2022.01.03 02:30:00,1.35234000,1.35248000,1.35165000,1.35167000,377,0,0
2022.01.03 03:00:00,1.35167000,1.35295000,1.35155000,1.35256000,468,0,2
2022.01.03 03:30:00,1.35256000,1.35256000,1.35149000,1.35179000,1069,0,1
2022.01.03 04:00:00,1.35180000,1.35180000,1.35062000,1.35102000,569,0,0
2022.01.03 04:30:00,1.35101000,1.35118000,1.35035000,1.35042000,345,0,2
2022.01.03 05:00:00,1.35043000,1.35063000,1.34980000,1.34988000,258,0,3
2022.01.03 05:30:00,1.34994000,1.35016000,1.34946000,1.34989000,512,0,0
2022.01.03 06:00:00,1.34989000,1.35054000,1.34962000,1.35050000,261,0,1
2022.01.03 06:30:00,1.35050000,1.35051000,1.34949000,1.34979000,267,0,6
2022.01.03 07:00:00,1.34979000,1.35005000,1.34963000,1.34967000,218,0,1
2022.01.03 07:30:00,1.34967000,1.35001000,1.34949000,1.34983000,337,0,2
2022.01.03 08:00:00,1.34983000,1.35030000,1.34972000,1.35000000,328,0,3
2022.01.03 08:30:00,1.35000000,1.35073000,1.34999000,1.35048000,377,0,1
2022.01.03 09:00:00,1.35058000,1.35066000,1.34964000,1.35005000,628,0,1
2022.01.03 09:30:00,1.35005000,1.35058000,1.34960000,1.35055000,707,0,1
2022.01.03 10:00:00,1.35055000,1.35139000,1.35027000,1.35117000,1350,0,2
2022.01.03 10:30:00,1.35117000,1.35229000,1.35110000,1.35222000,1102,0,0
2022.01.03 11:00:00,1.35221000,1.35280000,1.35164000,1.35164000,797,0,3
2022.01.03 11:30:00,1.35164000,1.35216000,1.35125000,1.35168000,1317,0,0
2022.01.03 12:00:00,1.35168000,1.35245000,1.35167000,1.35188000,1137,0,0
2022.01.03 12:30:00,1.35188000,1.35188000,1.35087000,1.35110000,1052,0,0
2022.01.03 13:00:00,1.35113000,1.35219000,1.35098000,1.35153000,1029,0,1
2022.01.03 13:30:00,1.35153000,1.35179000,1.35079000,1.35103000,867,0,1
2022.01.03 14:00:00,1.35103000,1.35122000,1.35024000,1.35060000,874,0,0
2022.01.03 14:30:00,1.35060000,1.35070000,1.35004000,1.35053000,1040,0,1
2022.01.03 15:00:00,1.35052000,1.35062000,1.34914000,1.35005000,1839,0,0
2022.01.03 15:30:00,1.35005000,1.35011000,1.34831000,1.34868000,1937,0,0
2022.01.03 16:00:00,1.34868000,1.34919000,1.34681000,1.34734000,1812,0,0
2022.01.03 16:30:00,1.34733000,1.34866000,1.34545000,1.34601000,2660,0,0
2022.01.03 17:00:00,1.34604000,1.34647000,1.34367000,1.34405000,2799,0,0
