time_epoch,time_server,open,high,low,close,tick_volume,spread
1609718400,2021.01.04 00:00,0.71877,0.71904,0.71860,0.71881,334,20
1609722000,2021.01.04 01:00,0.71873,0.71986,0.71841,0.71960,2548,0
1609725600,2021.01.04 02:00,0.71960,0.72004,0.71812,0.71821,2953,0
1609729200,2021.01.04 03:00,0.71821,0.72022,0.71814,0.72016,3477,0
1609732800,2021.01.04 04:00,0.72016,0.72082,0.71981,0.72023,2673,0
1609736400,2021.01.04 05:00,0.72024,0.72069,0.72016,0.72054,2080,0
1609740000,2021.01.04 06:00,0.72054,0.72062,0.71903,0.71934,1660,0
1609743600,2021.01.04 07:00,0.71933,0.72008,0.71849,0.71989,1909,0
1609747200,2021.01.04 08:00,0.71990,0.72052,0.71944,0.72044,1865,0
1609750800,2021.01.04 09:00,0.72045,0.72182,0.72042,0.72097,2170,0
1609754400,2021.01.04 10:00,0.72097,0.72255,0.72066,0.72250,2929,0
1609758000,2021.01.04 11:00,0.72250,0.72293,0.72178,0.72193,1930,0
1609761600,2021.01.04 12:00,0.72193,0.72304,0.72192,0.72252,1907,0
1609765200,2021.01.04 13:00,0.72252,0.72285,0.72117,0.72118,1758,0
1609768800,2021.01.04 14:00,0.72118,0.72141,0.72012,0.72056,2355,0
1609772400,2021.01.04 15:00,0.72057,0.72172,0.72006,0.72127,4010,0
1609776000,2021.01.04 16:00,0.72128,0.72175,0.71965,0.71981,5695,0
1609779600,2021.01.04 17:00,0.71982,0.72000,0.71815,0.71902,6045,0
1609783200,2021.01.04 18:00,0.71901,0.71903,0.71613,0.71617,5186,0
1609786800,2021.01.04 19:00,0.71617,0.71663,0.71529,0.71642,6164,0
1609790400,2021.01.04 20:00,0.71642,0.71794,0.71638,0.71790,1835,0
1609794000,2021.01.04 21:00,0.71790,0.71830,0.71730,0.71829,2035,0
1609797600,2021.01.04 22:00,0.71829,0.71829,0.71727,0.71779,2591,0
1609801200,2021.01.04 23:00,0.71779,0.71786,0.71702,0.71702,862,0
1609804800,2021.01.05 00:00,0.71695,0.71767,0.71661,0.71693,542,8
1609808400,2021.01.05 01:00,0.71693,0.71782,0.71651,0.71779,2564,0
1609812000,2021.01.05 02:00,0.71779,0.71804,0.71727,0.71741,2639,0
1609815600,2021.01.05 03:00,0.71742,0.71814,0.71729,0.71773,3088,0
1609819200,2021.01.05 04:00,0.71773,0.72013,0.71773,0.72008,2467,0
1609822800,2021.01.05 05:00,0.72009,0.72134,0.71994,0.72092,3001,0
1609826400,2021.01.05 06:00,0.72092,0.72128,0.72021,0.72081,3219,0
1609830000,2021.01.05 07:00,0.72081,0.72198,0.72080,0.72168,2597,0
1609833600,2021.01.05 08:00,0.72168,0.72192,0.72089,0.72157,3367,0
1609837200,2021.01.05 09:00,0.72156,0.72218,0.72004,0.72064,3414,0
1609840800,2021.01.05 10:00,0.72063,0.72215,0.72063,0.72162,3909,0
1609844400,2021.01.05 11:00,0.72164,0.72281,0.72112,0.72120,2585,0
1609848000,2021.01.05 12:00,0.72120,0.72179,0.72088,0.72118,2109,0
1609851600,2021.01.05 13:00,0.72117,0.72174,0.72028,0.72035,2418,0
1609855200,2021.01.05 14:00,0.72034,0.72055,0.71916,0.72052,3183,0
1609858800,2021.01.05 15:00,0.72053,0.72087,0.71916,0.71921,4031,0
1609862400,2021.01.05 16:00,0.71920,0.72179,0.71906,0.72136,5137,0
1609866000,2021.01.05 17:00,0.72130,0.72267,0.72065,0.72201,6338,0
1609869600,2021.01.05 18:00,0.72203,0.72431,0.72195,0.72405,4551,0
1609873200,2021.01.05 19:00,0.72403,0.72551,0.72403,0.72545,3693,0
1609876800,2021.01.05 20:00,0.72541,0.72595,0.72532,0.72542,1526,0
1609880400,2021.01.05 21:00,0.72548,0.72574,0.72500,0.72534,1615,0
1609884000,2021.01.05 22:00,0.72534,0.72574,0.72513,0.72535,1576,0
1609887600,2021.01.05 23:00,0.72534,0.72545,0.72486,0.72491,685,0
1609891200,2021.01.06 00:00,0.72477,0.72551,0.72396,0.72484,523,14
1609894800,2021.01.06 01:00,0.72480,0.72576,0.72475,0.72538,2130,0
1609898400,2021.01.06 02:00,0.72540,0.72623,0.72492,0.72559,4037,0
1609902000,2021.01.06 03:00,0.72559,0.72615,0.72409,0.72515,6283,0
1609905600,2021.01.06 04:00,0.72516,0.72549,0.72354,0.72378,5277,0
1609909200,2021.01.06 05:00,0.72378,0.72497,0.72370,0.72454,4546,0
1609912800,2021.01.06 06:00,0.72453,0.72653,0.72437,0.72592,4315,0
1609916400,2021.01.06 07:00,0.72591,0.72724,0.72589,0.72663,2871,0
1609920000,2021.01.06 08:00,0.72663,0.72787,0.72644,0.72764,3016,0
1609923600,2021.01.06 09:00,0.72765,0.72955,0.72752,0.72950,3913,0
1609927200,2021.01.06 10:00,0.72950,0.72985,0.72844,0.72900,4673,0
1609930800,2021.01.06 11:00,0.72900,0.73051,0.72873,0.73050,3933,0
1609934400,2021.01.06 12:00,0.73050,0.73153,0.73020,0.73089,3134,0
1609938000,2021.01.06 13:00,0.73087,0.73119,0.72969,0.72988,3325,0
1609941600,2021.01.06 14:00,0.72988,0.73075,0.72826,0.72877,4591,0
1609945200,2021.01.06 15:00,0.72876,0.72996,0.72725,0.72759,5714,0
1609948800,2021.01.06 16:00,0.72759,0.72826,0.72603,0.72774,8414,0
1609952400,2021.01.06 17:00,0.72774,0.72875,0.72631,0.72666,8310,0
1609956000,2021.01.06 18:00,0.72666,0.72831,0.72574,0.72798,5443,0
1609959600,2021.01.06 19:00,0.72799,0.72931,0.72776,0.72919,4586,0
1609963200,2021.01.06 20:00,0.72919,0.72955,0.72848,0.72910,1991,0
1609966800,2021.01.06 21:00,0.72910,0.72910,0.72707,0.72778,6039,0
1609970400,2021.01.06 22:00,0.72778,0.72920,0.72768,0.72910,5087,0
1609974000,2021.01.06 23:00,0.72909,0.72997,0.72864,0.72864,1665,0
1609977600,2021.01.07 00:00,0.72904,0.72974,0.72864,0.72898,483,2
1609981200,2021.01.07 01:00,0.72897,0.73054,0.72895,0.73042,1457,0
1609984800,2021.01.07 02:00,0.73043,0.73047,0.72884,0.72938,3653,0
1609988400,2021.01.07 03:00,0.72950,0.72973,0.72858,0.72942,4171,0
1609992000,2021.01.07 04:00,0.72940,0.72954,0.72840,0.72925,3394,0
1609995600,2021.01.07 05:00,0.72925,0.72935,0.72902,0.72918,2015,0
1609999200,2021.01.07 06:00,0.72920,0.72976,0.72906,0.72908,1636,0
1610002800,2021.01.07 07:00,0.72908,0.72913,0.72773,0.72788,2354,0
1610006400,2021.01.07 08:00,0.72787,0.72835,0.72733,0.72820,2608,0
1610010000,2021.01.07 09:00,0.72818,0.72859,0.72765,0.72820,2913,0
1610013600,2021.01.07 10:00,0.72821,0.72846,0.72667,0.72754,4356,0
1610017200,2021.01.07 11:00,0.72754,0.72763,0.72564,0.72568,4137,0
1610020800,2021.01.07 12:00,0.72567,0.72608,0.72418,0.72435,3907,0
1610024400,2021.01.07 13:00,0.72433,0.72510,0.72426,0.72438,3194,0
1610028000,2021.01.07 14:00,0.72438,0.72603,0.72405,0.72559,3008,0
1610031600,2021.01.07 15:00,0.72559,0.72618,0.72418,0.72431,4735,0
1610035200,2021.01.07 16:00,0.72430,0.72523,0.72247,0.72314,6304,0
1610038800,2021.01.07 17:00,0.72306,0.72452,0.72269,0.72404,7215,0
1610042400,2021.01.07 18:00,0.72404,0.72569,0.72404,0.72473,4537,0
1610046000,2021.01.07 19:00,0.72473,0.72516,0.72343,0.72451,4147,0
1610049600,2021.01.07 20:00,0.72451,0.72577,0.72432,0.72568,1905,0
1610053200,2021.01.07 21:00,0.72568,0.72602,0.72515,0.72598,1791,0
1610056800,2021.01.07 22:00,0.72597,0.72616,0.72507,0.72595,1503,0
1610060400,2021.01.07 23:00,0.72595,0.72656,0.72511,0.72512,1116,0
1610064000,2021.01.08 00:00,0.72495,0.72540,0.72490,0.72529,267,4
1610067600,2021.01.08 01:00,0.72529,0.72667,0.72529,0.72651,1492,0
1610071200,2021.01.08 02:00,0.72651,0.72678,0.72536,0.72553,2879,0
1610074800,2021.01.08 03:00,0.72554,0.72563,0.72393,0.72496,3460,0
1610078400,2021.01.08 04:00,0.72496,0.72598,0.72487,0.72564,2252,0
1610082000,2021.01.08 05:00,0.72564,0.72591,0.72529,0.72564,2693,0
1610085600,2021.01.08 06:00,0.72564,0.72625,0.72508,0.72598,1810,0
1610089200,2021.01.08 07:00,0.72598,0.72674,0.72589,0.72612,2428,0
1610092800,2021.01.08 08:00,0.72613,0.72704,0.72592,0.72633,2350,0
1610096400,2021.01.08 09:00,0.72633,0.72744,0.72496,0.72541,3167,0
