time_epoch,time_server,open,high,low,close,tick_volume,spread
1768089600,2026.01.11 00:00,212.554,214.294,211.385,211.436,532411,0
1768694400,2026.01.18 00:00,210.778,214.854,210.665,212.366,725334,0
1769299200,2026.01.25 00:00,211.365,212.471,209.612,211.780,998335,0
1769904000,2026.02.01 00:00,212.441,215.007,211.288,213.950,852297,0
1770508800,2026.02.08 00:00,214.109,214.428,207.563,208.502,798518,0
1771113600,2026.02.15 00:00,208.263,209.683,207.235,208.946,590056,0
1771718400,2026.02.22 00:00,208.983,212.120,208.138,210.390,624515,0
1772323200,2026.03.01 00:00,209.411,211.679,209.183,211.634,1031957,0
1772928000,2026.03.08 00:00,210.839,213.308,210.604,211.043,883073,0
1773532800,2026.03.15 00:00,211.194,212.773,210.799,212.374,715580,0
1774137600,2026.03.22 00:00,212.238,213.308,211.580,212.482,871414,0
1774742400,2026.03.29 00:00,212.489,212.579,209.627,210.560,691234,0
1775347200,2026.04.05 00:00,210.552,214.581,210.335,214.133,619235,0
1775952000,2026.04.12 00:00,213.892,215.906,213.766,214.337,536192,0
1776556800,2026.04.19 00:00,214.247,215.776,214.185,215.471,632354,0
1777161600,2026.04.26 00:00,215.538,216.604,210.453,213.184,770595,0
1777766400,2026.05.03 00:00,213.137,214.231,210.758,213.518,747347,0
1778371200,2026.05.10 00:00,212.590,214.427,211.291,211.502,681475,0
1778976000,2026.05.17 00:00,211.387,214.045,211.354,213.756,737923,0
1779580800,2026.05.24 00:00,213.751,214.681,213.325,214.279,648345,0
1780185600,2026.05.31 00:00,214.380,215.608,213.524,213.837,694583,0
1780790400,2026.06.07 00:00,213.482,215.233,212.929,214.680,861157,0
1781395200,2026.06.14 00:00,214.560,215.561,212.406,213.398,769479,0
1782000000,2026.06.21 00:00,212.749,214.679,212.534,213.294,1013707,3
1782604800,2026.06.28 00:00,213.515,216.070,213.381,215.290,1034024,0
