time_epoch,time_server,open,high,low,close,tick_volume,spread
1768089600,2026.01.11 00:00,1.86878,1.87123,1.85622,1.86011,318905,2
1768694400,2026.01.18 00:00,1.85740,1.86972,1.85132,1.86825,607007,2
1769299200,2026.01.25 00:00,1.87360,1.88180,1.85551,1.86326,857340,2
1769904000,2026.02.01 00:00,1.86135,1.87433,1.84864,1.86091,827275,2
1770508800,2026.02.08 00:00,1.85786,1.86029,1.84531,1.85930,607694,2
1771113600,2026.02.15 00:00,1.85708,1.85951,1.83973,1.84383,528230,1
1771718400,2026.02.22 00:00,1.84470,1.85608,1.83313,1.83923,566703,2
1772323200,2026.03.01 00:00,1.83003,1.83848,1.81691,1.81878,991233,2
1772928000,2026.03.08 00:00,1.81000,1.83062,1.80206,1.81334,879836,0
1773532800,2026.03.15 00:00,1.81538,1.84687,1.81415,1.83016,751767,0
1774137600,2026.03.22 00:00,1.82863,1.85150,1.82317,1.84211,855351,3
1774742400,2026.03.29 00:00,1.84006,1.85198,1.83344,1.84130,661744,0
1775347200,2026.04.05 00:00,1.83765,1.86804,1.83753,1.86220,659889,2
1775952000,2026.04.12 00:00,1.85761,1.86951,1.84788,1.84906,547140,2
1776556800,2026.04.19 00:00,1.84572,1.85198,1.84209,1.84854,605188,2
1777161600,2026.04.26 00:00,1.84625,1.85287,1.84071,1.84326,641723,2
1777766400,2026.05.03 00:00,1.84710,1.86775,1.83987,1.86361,644071,2
1778371200,2026.05.10 00:00,1.85544,1.86588,1.83023,1.83131,597823,2
1778976000,2026.05.17 00:00,1.83108,1.85789,1.82980,1.85464,689466,2
1779580800,2026.05.24 00:00,1.85770,1.86488,1.85023,1.85596,563610,0
1780185600,2026.05.31 00:00,1.85476,1.87036,1.85474,1.85788,609164,2
1780790400,2026.06.07 00:00,1.85612,1.87688,1.85605,1.87597,770589,0
1781395200,2026.06.14 00:00,1.87469,1.88035,1.86343,1.87139,626974,0
1782000000,2026.06.21 00:00,1.86800,1.87889,1.86790,1.87176,570164,0
1782604800,2026.06.28 00:00,1.87220,1.89745,1.87191,1.89431,528823,0
