time_epoch,time_server,open,high,low,close,tick_volume,spread
1451606400,2016.01.01 00:00,1.00597,1.01169,0.98201,0.98928,3704510,18
1454284800,2016.02.01 00:00,0.98931,0.99631,0.96184,0.96628,4031737,0
1456790400,2016.03.01 00:00,0.96680,1.00517,0.95956,0.99559,3761462,0
1459468800,2016.04.01 00:00,0.99543,1.00234,0.95232,0.95425,3611176,0
1462060800,2016.05.01 00:00,0.95352,0.96529,0.93235,0.94674,2906728,0
1464739200,2016.06.01 00:00,0.94677,0.97496,0.93877,0.96277,3013195,0
1467331200,2016.07.01 00:00,0.96264,0.99695,0.96089,0.99077,2739589,0
1470009600,2016.08.01 00:00,0.98883,1.01139,0.97596,0.98494,2711283,0
1472688000,2016.09.01 00:00,0.98474,1.01554,0.97895,1.00462,3186372,0
1475280000,2016.10.01 00:00,1.00328,1.02834,0.99554,1.01998,3141203,0
1477958400,2016.11.01 00:00,1.01998,1.03955,0.98585,0.99197,4032460,0
1480550400,2016.12.01 00:00,0.99173,0.99375,0.93710,0.96526,3015579,0
1483228800,2017.01.01 00:00,0.96777,1.00997,0.95951,0.98784,3812712,0
1485907200,2017.02.01 00:00,0.98802,1.02044,0.98711,1.01812,2905709,0
1488326400,2017.03.01 00:00,1.01787,1.03316,1.01014,1.01458,3030529,0
1491004800,2017.04.01 00:00,1.01413,1.02654,0.99233,1.02168,2192542,0
1493596800,2017.05.01 00:00,1.01953,1.03439,0.99909,1.00289,2732007,0
1496275200,2017.06.01 00:00,1.00273,1.02090,0.99184,0.99618,2371029,0
1498867200,2017.07.01 00:00,0.99574,1.00557,0.97333,0.99808,2249972,23
1501545600,2017.08.01 00:00,0.99830,1.00719,0.98678,0.99139,2365085,23
1504224000,2017.09.01 00:00,0.99165,0.99241,0.96734,0.97610,1959135,0
1506816000,2017.10.01 00:00,0.97801,0.98882,0.96951,0.98666,1481318,0
1509494400,2017.11.01 00:00,0.98666,0.99167,0.96117,0.97523,1396343,0
1512086400,2017.12.01 00:00,0.97529,0.98819,0.95787,0.98145,1533210,0
1514764800,2018.01.01 00:00,0.97814,1.00097,0.97108,0.99169,3395370,1
1517443200,2018.02.01 00:00,0.99164,0.99918,0.97829,0.99559,3354723,1
1519862400,2018.03.01 00:00,0.99559,1.02428,0.98734,0.99103,3342870,1
1522540800,2018.04.01 00:00,0.99069,0.99228,0.96596,0.96696,1664827,1
