time,open,high,low,close,tick_volume,real_volume,spread
2022.01.03 00:00:00,1.66255000,1.66342000,1.65873000,1.66322000,284,0,185
2022.01.03 01:00:00,1.66322000,1.66448000,1.66061000,1.66260000,947,0,45
2022.01.03 02:00:00,1.66266000,1.66282000,1.65908000,1.65914000,882,0,13
2022.01.03 03:00:00,1.65914000,1.66136000,1.65718000,1.66098000,1337,0,22
2022.01.03 04:00:00,1.66101000,1.66152000,1.65987000,1.66002000,1048,0,22
2022.01.03 05:00:00,1.66002000,1.66234000,1.65923000,1.66114000,869,0,21
2022.01.03 06:00:00,1.66114000,1.66114000,1.65997000,1.66005000,665,0,18
2022.01.03 07:00:00,1.66005000,1.66061000,1.65982000,1.65988000,682,0,17
2022.01.03 08:00:00,1.65988000,1.66062000,1.65932000,1.65933000,798,0,18
2022.01.03 09:00:00,1.65933000,1.66014000,1.65886000,1.66003000,1278,0,21
2022.01.03 10:00:00,1.66001000,1.66004000,1.65620000,1.65844000,2289,0,23
2022.01.03 11:00:00,1.65844000,1.66212000,1.65816000,1.66146000,1922,0,16
2022.01.03 12:00:00,1.66146000,1.66382000,1.66114000,1.66354000,1551,0,16
2022.01.03 13:00:00,1.66355000,1.66492000,1.66166000,1.66170000,1883,0,23
2022.01.03 14:00:00,1.66170000,1.66401000,1.66133000,1.66391000,1766,0,27
2022.01.03 15:00:00,1.66392000,1.66819000,1.66336000,1.66810000,2998,0,3
2022.01.03 16:00:00,1.66810000,1.66893000,1.66627000,1.66642000,4070,0,25
2022.01.03 17:00:00,1.66629000,1.66757000,1.66547000,1.66624000,3838,0,27
2022.01.03 18:00:00,1.66624000,1.66689000,1.66248000,1.66359000,2863,0,29
2022.01.03 19:00:00,1.66359000,1.66378000,1.66133000,1.66146000,1665,0,9
2022.01.03 20:00:00,1.66144000,1.66290000,1.66110000,1.66219000,1484,0,1
2022.01.03 21:00:00,1.66220000,1.66423000,1.66220000,1.66418000,1361,0,31
2022.01.03 22:00:00,1.66413000,1.66535000,1.66371000,1.66489000,1286,0,33
2022.01.03 23:00:00,1.66489000,1.66544000,1.66243000,1.66429000,776,0,13
2022.01.04 00:00:00,1.66403000,1.66540000,1.66250000,1.66483000,333,0,103
2022.01.04 01:00:00,1.66483000,1.66527000,1.66366000,1.66461000,602,0,30
2022.01.04 02:00:00,1.66461000,1.66560000,1.66334000,1.66349000,995,0,20
2022.01.04 03:00:00,1.66352000,1.66555000,1.66176000,1.66515000,1342,0,16
2022.01.04 04:00:00,1.66515000,1.66594000,1.66353000,1.66401000,1147,0,20
2022.01.04 05:00:00,1.66401000,1.66486000,1.66344000,1.66457000,962,0,25
2022.01.04 06:00:00,1.66457000,1.66457000,1.66269000,1.66370000,804,0,21
2022.01.04 07:00:00,1.66370000,1.66416000,1.66247000,1.66314000,763,0,20
2022.01.04 08:00:00,1.66314000,1.66399000,1.66250000,1.66312000,899,0,23
2022.01.04 09:00:00,1.66326000,1.66350000,1.66137000,1.66232000,1490,0,24
2022.01.04 10:00:00,1.66232000,1.66379000,1.66172000,1.66245000,2485,0,21
2022.01.04 11:00:00,1.66247000,1.66354000,1.66189000,1.66264000,2097,0,28
2022.01.04 12:00:00,1.66264000,1.66502000,1.66245000,1.66390000,2639,0,19
2022.01.04 13:00:00,1.66391000,1.66511000,1.66319000,1.66482000,3315,0,21
2022.01.04 14:00:00,1.66482000,1.66660000,1.66438000,1.66600000,3776,0,20
2022.01.04 15:00:00,1.66598000,1.66691000,1.66315000,1.66318000,3635,0,25
2022.01.04 16:00:00,1.66318000,1.66386000,1.65991000,1.66107000,3848,0,19
2022.01.04 17:00:00,1.66137000,1.66151000,1.65830000,1.65875000,6336,0,21
2022.01.04 18:00:00,1.65878000,1.66073000,1.65803000,1.65909000,4072,0,8
2022.01.04 19:00:00,1.65909000,1.65953000,1.65749000,1.65749000,1855,0,19
2022.01.04 20:00:00,1.65857000,1.65921000,1.65784000,1.65890000,1488,0,1
2022.01.04 21:00:00,1.65890000,1.65922000,1.65747000,1.65761000,1568,0,5
2022.01.04 22:00:00,1.65761000,1.65807000,1.65659000,1.65736000,1330,0,2
2022.01.04 23:00:00,1.65744000,1.65878000,1.65585000,1.65727000,804,0,11
2022.01.05 00:00:00,1.65719000,1.65848000,1.65622000,1.65820000,879,0,95
2022.01.05 01:00:00,1.65809000,1.65857000,1.65483000,1.65594000,846,0,24
2022.01.05 02:00:00,1.65596000,1.65596000,1.65395000,1.65536000,1000,0,24
2022.01.05 03:00:00,1.65540000,1.65824000,1.65482000,1.65779000,1444,0,16
2022.01.05 04:00:00,1.65779000,1.66012000,1.65743000,1.65974000,1208,0,18
2022.01.05 05:00:00,1.65974000,1.66112000,1.65897000,1.65902000,946,0,18
2022.01.05 06:00:00,1.65904000,1.65976000,1.65883000,1.65933000,1047,0,20
2022.01.05 07:00:00,1.65933000,1.66067000,1.65851000,1.66010000,1192,0,20
2022.01.05 08:00:00,1.66010000,1.66109000,1.66002000,1.66022000,1362,0,18
2022.01.05 09:00:00,1.66023000,1.66206000,1.66023000,1.66147000,2074,0,15
2022.01.05 10:00:00,1.66141000,1.66361000,1.66027000,1.66056000,3293,0,18
2022.01.05 11:00:00,1.66059000,1.66068000,1.65907000,1.66055000,2721,0,17
2022.01.05 12:00:00,1.66055000,1.66214000,1.65960000,1.66027000,3138,0,5
2022.01.05 13:00:00,1.66027000,1.66107000,1.65904000,1.65992000,2216,0,13
2022.01.05 14:00:00,1.65990000,1.66023000,1.65814000,1.65895000,2657,0,19
2022.01.05 15:00:00,1.65895000,1.66030000,1.65761000,1.65974000,5046,0,15
2022.01.05 16:00:00,1.65978000,1.66119000,1.65847000,1.65894000,3399,0,16
2022.01.05 17:00:00,1.65894000,1.66107000,1.65839000,1.65925000,3917,0,14
2022.01.05 18:00:00,1.65925000,1.66129000,1.65871000,1.66035000,3074,0,19
2022.01.05 19:00:00,1.66035000,1.66116000,1.65998000,1.66006000,2232,0,18
2022.01.05 20:00:00,1.66013000,1.66141000,1.65983000,1.66093000,1392,0,12
2022.01.05 21:00:00,1.66093000,1.66441000,1.66009000,1.66426000,8021,0,17
2022.01.05 22:00:00,1.66422000,1.66500000,1.66355000,1.66463000,5458,0,22
2022.01.05 23:00:00,1.66460000,1.66508000,1.66339000,1.66421000,1460,0,10
2022.01.06 00:00:00,1.66395000,1.66431000,1.66261000,1.66350000,441,0,99
2022.01.06 01:00:00,1.66281000,1.66569000,1.66279000,1.66495000,594,0,32
2022.01.06 02:00:00,1.66506000,1.66633000,1.66486000,1.66546000,1117,0,21
2022.01.06 03:00:00,1.66548000,1.66752000,1.66500000,1.66590000,1945,0,22
2022.01.06 04:00:00,1.66588000,1.66971000,1.66578000,1.66927000,2035,0,8
2022.01.06 05:00:00,1.66927000,1.67160000,1.66901000,1.67149000,1566,0,21
2022.01.06 06:00:00,1.67145000,1.67362000,1.67094000,1.67332000,1844,0,19
2022.01.06 07:00:00,1.67332000,1.67493000,1.67326000,1.67430000,2132,0,22
2022.01.06 08:00:00,1.67431000,1.67552000,1.67402000,1.67522000,2452,0,19
2022.01.06 09:00:00,1.67521000,1.67542000,1.67341000,1.67499000,3791,0,15
2022.01.06 10:00:00,1.67500000,1.67723000,1.67403000,1.67477000,4357,0,21
2022.01.06 11:00:00,1.67477000,1.67591000,1.67422000,1.67555000,3596,0,22
2022.01.06 12:00:00,1.67551000,1.67592000,1.67104000,1.67162000,3690,0,20
2022.01.06 13:00:00,1.67162000,1.67389000,1.67146000,1.67347000,2671,0,18
2022.01.06 14:00:00,1.67347000,1.67527000,1.67235000,1.67429000,3898,0,16
2022.01.06 15:00:00,1.67428000,1.67655000,1.67405000,1.67655000,5098,0,16
2022.01.06 16:00:00,1.67653000,1.67814000,1.67372000,1.67810000,5543,0,20
2022.01.06 17:00:00,1.67819000,1.67954000,1.67396000,1.67492000,7261,0,15
2022.01.06 18:00:00,1.67486000,1.67630000,1.67314000,1.67548000,3508,0,16
2022.01.06 19:00:00,1.67544000,1.67602000,1.67271000,1.67310000,2377,0,19
2022.01.06 20:00:00,1.67325000,1.67492000,1.67253000,1.67413000,1699,0,19
2022.01.06 21:00:00,1.67413000,1.67503000,1.67389000,1.67424000,1857,0,21
2022.01.06 22:00:00,1.67427000,1.67495000,1.67342000,1.67394000,2822,0,25
2022.01.06 23:00:00,1.67395000,1.67446000,1.67309000,1.67359000,890,0,13
2022.01.07 00:00:00,1.67383000,1.67487000,1.67238000,1.67422000,868,0,74
2022.01.07 01:00:00,1.67422000,1.67578000,1.67180000,1.67571000,975,0,28
2022.01.07 02:00:00,1.67572000,1.67580000,1.67355000,1.67456000,1654,0,15
2022.01.07 03:00:00,1.67460000,1.67484000,1.67282000,1.67312000,2154,0,26
2022.01.07 04:00:00,1.67312000,1.67443000,1.67217000,1.67226000,1345,0,21
2022.01.07 05:00:00,1.67226000,1.67349000,1.67211000,1.67252000,706,0,20
2022.01.07 06:00:00,1.67252000,1.67409000,1.67251000,1.67347000,579,0,16
2022.01.07 07:00:00,1.67347000,1.67411000,1.67311000,1.67315000,957,0,21
2022.01.07 08:00:00,1.67316000,1.67412000,1.67284000,1.67317000,904,0,22
2022.01.07 09:00:00,1.67317000,1.67547000,1.67286000,1.67454000,2105,0,16
2022.01.07 10:00:00,1.67453000,1.67700000,1.67450000,1.67528000,3225,0,17
2022.01.07 11:00:00,1.67528000,1.67669000,1.67528000,1.67565000,2662,0,21
2022.01.07 12:00:00,1.67565000,1.67636000,1.67337000,1.67419000,2245,0,22
2022.01.07 13:00:00,1.67420000,1.67488000,1.67344000,1.67375000,1945,0,12
2022.01.07 14:00:00,1.67375000,1.67504000,1.67313000,1.67440000,2493,0,22
2022.01.07 15:00:00,1.67430000,1.67700000,1.67245000,1.67610000,6890,0,22
2022.01.07 16:00:00,1.67614000,1.67695000,1.67402000,1.67463000,6545,0,19
2022.01.07 17:00:00,1.67463000,1.67995000,1.67447000,1.67932000,5443,0,16
2022.01.07 18:00:00,1.67932000,1.67951000,1.67508000,1.67537000,4252,0,11
2022.01.07 19:00:00,1.67537000,1.67712000,1.67523000,1.67660000,2331,0,21
2022.01.07 20:00:00,1.67659000,1.67706000,1.67604000,1.67621000,1485,0,22
2022.01.07 21:00:00,1.67623000,1.67695000,1.67570000,1.67682000,1131,0,14
2022.01.07 22:00:00,1.67674000,1.67727000,1.67607000,1.67654000,1916,0,17
