t,moeda,met_s,met_zs,met_vel,met_acel,met_zvel,met_cesta,met_mtf,met_veto,met_candidata,met_rank_h1,ctx_s_MN1,ctx_s_W1,ctx_s_D1,ctx_s_H4,ctx_s_H1,ctx_s_M30,met_zmov,met_zhist,sessao,minutos_sessao,flag_dst,cesta_path,a1_30,a2_30,a3_30,a1_60,a2_60,a3_60,a1_120,a2_120,a3_120,a1_240,a2_240,a3_240,a2_fim_sessao,a2_fim_dia,a3_fim_dia,gab_direcao,gab_magnitude,gab_ancora,gab_fim,gab_evento,gab_pos_ancora
2024-12-27 00:00:00,CHF,69.32164527106325,1.2774719779698738,-1.2887280789814355,-8.070540407780797,-0.06580723442820882,1.0,,,,4,57.68398685299671,63.27795355566386,,,,,,,ny,540.0,False,0.37451219242204237,-20.650746248760562,0.0,0.0,-7.3503354610006895,0.0,0.0,-37.649395862855826,0.0,0.0,-27.66671377695259,0.0,0.0,0.0,0.0,0.0,,,,,False,False
2025-03-17 09:15:00,CAD,59.53354753397575,0.5325999012839121,11.867183961503422,23.78036175367366,0.4073006341133634,0.7142857142857143,,,,2,39.07635664041092,35.19417423919844,,52.459552040400446,61.53642075630111,65.6004511492334,0.5333319275799009,1.7178044715524414,toquio,420.0,False,0.04428238236965059,-8.717195618557362,-0.03923964985043196,0.12943554359895476,-15.99867584132366,-0.05256878496444683,0.06115642867134305,2.707776596243285,-0.09016028694124723,0.22959844317589972,-27.090825787696474,-0.18022809327086176,0.15818107116942406,-0.09016028694124723,0.07352125511894878,1.2499972591872615,,,,,False,False
2025-03-10 22:00:00,USD,48.47504500591997,-0.13097589653469885,-30.185093044964447,-37.079243139766035,-1.135216255369971,0.7142857142857143,,,,1,60.17852523228482,36.08839108891706,,61.55863513457095,60.78969810013366,58.63057414406436,-0.06317392499922185,0.15157196752065774,ny,480.0,False,0.3668825215742683,20.385319088230133,0.07545810421334054,0.0849199032717668,-11.552914103120969,-0.010165049989136254,-0.0027848911323705983,-4.94919223342567,-0.010165049989136254,-0.0027848911323705983,-5.650532519304072,-0.010165049989136254,-0.0027848911323705983,-0.010165049989136254,-0.010165049989136254,-0.0027848911323705983,,,,,False,False
2024-11-18 21:20:00,JPY,63.76901121880591,1.4888992994071713,-1.4377884793995932,-32.98223716312377,-0.04147862259884838,1.0,,,,7,34.092205206046124,53.0162331763517,68.57498132212997,47.711421683199596,29.21822183600194,40.84967649849096,2.308969276681974,2.894135329727421,ny,360.0,False,-0.5275358043587728,-18.108740084496965,0.027416212331337175,-0.03716010474578353,5.104156886882471,-0.026264759727251175,-0.1024038692442219,-0.931916688510249,0.04316502506015396,0.005162666348191833,3.1371749386076644,-0.011355873396721394,-0.020152236274770016,-0.011355873396721394,-0.011355873396721394,-0.020152236274770016,,,,,False,False
2025-05-21 11:20:00,USD,65.55966714252803,1.0371077692605668,-10.851900043458087,-11.019768372391482,-0.27658174707365624,0.8571428571428571,,,,5,32.126151054092404,44.6367469875607,42.65754617772851,19.304409900045012,49.833228382965466,49.257407671969005,-0.4442950695090369,-0.44703404406285957,toquio,480.0,True,-0.25082579941091326,12.077790175464699,0.07645706295551616,-0.08955672526101555,-15.703749428994257,0.10696820806509363,-0.028144277883187158,-45.212704063698965,0.037022687309557906,-0.15292649626089724,-32.89177767645146,0.027634827463770023,-0.10983539553674389,0.10696820806509363,-0.05163785060011572,-0.35175662468379043,,,,,False,False
2025-07-07 20:15:00,CHF,38.39046899908339,-1.3039976685647534,-17.734798000194168,-43.235102209345186,-0.6579339414101185,1.0,,,,4,76.03016374196335,71.0728963276523,68.94015834945169,53.72065368433115,51.35758252259061,,0.8652872478964214,0.5126505706073379,ny,300.0,True,0.13252471418727158,7.146418866630647,-0.07606159479359918,0.0025737283725189575,10.668605371491665,-0.07874192519679196,-0.17940098950507388,7.932268877061638,-0.07145900928931088,-0.3554495010870987,16.390642745641124,0.09709342278739816,-0.17118878710771307,0.09709342278739816,0.09709342278739816,-0.17118878710771307,,,,,False,False
2025-03-13 15:15:00,AUD,46.86670659642687,-0.19228989447380396,4.20970968059553,-2.0151102854222174,0.16812352493511692,0.5714285714285714,,,,6,38.1103827382791,30.916413490034937,,39.12677051641213,36.63710301734379,43.58934211249368,-0.10925510532114598,0.17674059362569025,londres,300.0,False,-0.5605791316643043,2.7303970464293172,-0.05340204173190033,-0.01295152475123873,21.082173207422493,-0.006523471507343448,-0.16037718950642138,1.2238548985556932,0.14281556246613575,-0.36866747786826937,-18.767666130958332,0.07472217165419243,-0.4611912539193733,0.07472217165419243,0.04436000353624947,-0.17277419145129805,,,,,False,False
2025-02-04 05:15:00,CHF,61.50452165116617,0.8964518044297564,-7.6645981717745,-15.253603004105514,-0.390816151030344,0.5714285714285714,,,,6,50.7456758713641,46.49905486982408,,41.77727973115654,50.16698559965336,54.911065821579996,0.8567586204405863,6.3175857476110195,toquio,180.0,False,0.10718702723413938,10.662727074092132,0.03334274907611855,-0.055959933405355745,-6.031143089580972,0.09108172557340001,-0.12381813424068343,1.3526212059766891,0.1225188927109208,-0.23614068637752933,-24.91943302570766,0.058145255796048526,-0.18508557629430122,0.25869241920131647,0.29942348996819346,0.11267216356170538,,,,,False,False
2025-03-21 18:55:00,JPY,23.49568548463848,-1.9995862372987219,-6.6037013188097085,26.995857646642026,-0.2367760374611746,1.0,,,,2,71.2012772000115,59.56253153431762,,69.80987588679899,71.88806574567127,46.84243528161233,0.7640908452571126,1.0039258283609258,londres,510.0,False,-0.0254562866913827,4.876280967280788,-0.12011644377628486,-0.07320133695596531,5.217466740807023,-0.08216850651377448,-0.023891733167339085,43.17069220325977,-0.127332806334074,-0.06375230075894034,31.586484901809456,-0.15781439575404388,-0.026506243529482276,-0.12011644377628486,-0.07494666506414979,-0.02607634306140652,,,,,False,False
2024-10-29 13:35:00,CHF,24.18652206089019,-1.776667180098251,-21.163234261151963,-27.08244000868084,-0.7901345858785037,1.0,,,,8,57.002571649566136,64.8375904385404,69.79161914754334,44.34718725856975,25.19589952500403,34.366340054315934,0.29544070485217694,0.29532464378041884,londres,210.0,False,-0.3413721631207792,10.218293984853382,-0.06819117175716932,0.20283551988436432,5.984179619868598,-0.07246624316015587,0.22393089794598997,29.470610259058425,-0.19658809726703785,0.3652753275190795,33.51692276129379,-0.16194469371241016,0.45558946090254676,-0.22178714910843844,-0.007071624255591158,0.42705877105022166,,,,,False,False
